"id","device","accX","accY","accZ","millis","created"
4912890,"pilot99",10.09635,0.6631939,-0.4716577,649922509,"2020-08-05T06:01:48.817Z"
4912893,"pilot99",9.749189,0.6847417,0.8044518,649922510,"2020-08-05T06:01:49.840Z"
4912896,"pilot99",9.586384,-0.05027823,-2.087744,649922511,"2020-08-05T06:01:50.850Z"
4912899,"pilot99",10.30225,0.2920926,-0.3399766,649922512,"2020-08-05T06:01:51.883Z"
4912902,"pilot99",9.715671,0.6584055,-0.6584055,649922513,"2020-08-05T06:01:52.897Z"
4912905,"pilot99",9.962274,0.3711013,0.4189853,649922514,"2020-08-05T06:01:53.830Z"
4912908,"pilot99",10.3214,-0.1891419,0.1771709,649922515,"2020-08-05T06:01:54.880Z"
4912911,"pilot99",10.29507,0.914585,1.04866,649922516,"2020-08-05T06:01:55.870Z"
4912915,"pilot99",10.24,0.3256114,1.007959,649922517,"2020-08-05T06:01:56.787Z"
4912918,"pilot99",9.969456,-0.2537854,-1.841141,649922518,"2020-08-05T06:01:57.820Z"
4912921,"pilot99",10.6111,0.1053449,2.138022,649922519,"2020-08-05T06:01:58.857Z"
4912924,"pilot99",9.703699,0.8762778,1.010353,649922520,"2020-08-05T06:01:59.890Z"
4912927,"pilot99",9.85214,-0.4908113,-0.6248866,649922521,"2020-08-05T06:02:00.887Z"
4912930,"pilot99",10.24,0.1436521,-0.2873042,649922522,"2020-08-05T06:02:01.803Z"
4912933,"pilot99",10.03649,0.5410896,0.4979939,649922523,"2020-08-05T06:02:02.827Z"
4912936,"pilot99",9.868899,0.521936,-0.9864111,649922524,"2020-08-05T06:02:03.853Z"
4912939,"pilot99",9.974244,0.1173159,1.235408,649922525,"2020-08-05T06:02:04.887Z"
4912942,"pilot99",10.78109,0.6105214,-1.074997,649922526,"2020-08-05T06:02:05.807Z"
4912945,"pilot99",9.756371,0.7422025,2.276886,649922527,"2020-08-05T06:02:06.847Z"
4912948,"pilot99",10.40999,-0.641646,-1.786075,649922528,"2020-08-05T06:02:07.843Z"
4912951,"pilot99",10.51773,0.7757214,2.092532,649922529,"2020-08-05T06:02:08.877Z"
4912954,"pilot99",10.1993,0.5243302,0.1723825,649922530,"2020-08-05T06:02:09.797Z"
4912957,"pilot99",9.830592,-0.3543419,-1.252167,649922531,"2020-08-05T06:02:10.817Z"
4912960,"pilot99",10.64462,-0.09576806,1.54426,649922532,"2020-08-05T06:02:11.840Z"
4912963,"pilot99",9.916783,1.103727,1.465251,649922533,"2020-08-05T06:02:12.873Z"
4912966,"pilot99",9.61272,0.02873042,-1.331176,649922534,"2020-08-05T06:02:13.893Z"
4912970,"pilot99",9.919178,0.2178724,-0.5315128,649922535,"2020-08-05T06:02:14.807Z"
4912973,"pilot99",10.817,0.5913678,0.3782839,649922536,"2020-08-05T06:02:15.767Z"
4912976,"pilot99",9.500193,0.7565677,0.3663129,649922537,"2020-08-05T06:02:16.853Z"
4912979,"pilot99",10.10353,-0.3040636,-1.611298,649922538,"2020-08-05T06:02:17.907Z"
4912982,"pilot99",10.95587,-0.4692635,1.156399,649922539,"2020-08-05T06:02:18.917Z"
4912985,"pilot99",9.892841,0.5530606,1.867477,649922540,"2020-08-05T06:02:19.820Z"
4912988,"pilot99",9.866506,0.2705448,-0.6200982,649922541,"2020-08-05T06:02:20.837Z"
4912991,"pilot99",10.62547,-0.02633622,0.4884171,649922542,"2020-08-05T06:02:21.887Z"
4912994,"pilot99",10.39323,0.6153098,-0.4237737,649922543,"2020-08-05T06:02:22.893Z"
4912997,"pilot99",9.502586,0.4668693,1.637634,649922544,"2020-08-05T06:02:24.003Z"
4913000,"pilot99",10.30943,-0.2059013,-3.96001,649922545,"2020-08-05T06:02:24.870Z"
4913003,"pilot99",10.33816,0.4477157,1.403002,649922546,"2020-08-05T06:02:25.863Z"
4913006,"pilot99",9.543288,0.04309563,-0.1316811,649922547,"2020-08-05T06:02:26.787Z"
4913009,"pilot99",10.04607,0.2561796,1.254562,649922548,"2020-08-05T06:02:27.797Z"
4913012,"pilot99",10.10114,-0.2106898,-1.323994,649922549,"2020-08-05T06:02:28.827Z"
4913015,"pilot99",9.888053,0.3998317,1.628057,649922550,"2020-08-05T06:02:29.777Z"
4913018,"pilot99",9.940725,0.8978256,1.596933,649922551,"2020-08-05T06:02:30.873Z"
4913022,"pilot99",10.07241,0.1987187,0.04309563,649922552,"2020-08-05T06:02:32.013Z"
4913025,"pilot99",10.6111,-0.2681506,0.3591303,649922553,"2020-08-05T06:02:32.827Z"
4913028,"pilot99",10.33337,1.06542,1.355118,649922554,"2020-08-05T06:02:33.840Z"
4913031,"pilot99",9.955091,0.7302315,0.2154782,649922555,"2020-08-05T06:02:34.873Z"
4913034,"pilot99",9.689334,-0.1005565,-0.7326257,649922556,"2020-08-05T06:02:35.793Z"
4913037,"pilot99",10.817,0.002394202,-1.204283,649922557,"2020-08-05T06:02:36.810Z"
4913040,"pilot99",10.14902,0.7565677,-0.06464344,649922558,"2020-08-05T06:02:37.857Z"
4913043,"pilot99",10.01495,-0.1699883,0.3519476,649922559,"2020-08-05T06:02:38.857Z"
4913046,"pilot99",10.03889,-0.2346318,-2.044648,649922560,"2020-08-05T06:02:39.893Z"
4913049,"pilot99",10.59434,0.4141969,0.1173159,649922561,"2020-08-05T06:02:40.793Z"
4913052,"pilot99",9.89763,0.03351882,1.642422,649922562,"2020-08-05T06:02:41.827Z"
4913055,"pilot99",9.940725,0.08619126,0.1244985,649922563,"2020-08-05T06:02:42.860Z"
4913058,"pilot99",10.20888,0.1412579,-0.782904,649922564,"2020-08-05T06:02:43.877Z"
4913061,"pilot99",10.33577,-0.05985504,0.7278373,649922565,"2020-08-05T06:02:44.810Z"
4913064,"pilot99",9.866506,0.6320692,1.072602,649922566,"2020-08-05T06:02:45.823Z"
4913067,"pilot99",9.595961,-0.01197101,-1.024718,649922567,"2020-08-05T06:02:46.780Z"
4913070,"pilot99",9.849746,-0.1197101,0.9457096,649922568,"2020-08-05T06:02:47.783Z"
4913074,"pilot99",10.72602,0.866701,-0.9840169,649922569,"2020-08-05T06:02:48.887Z"
4913077,"pilot99",9.92636,0.9241618,2.377442,649922570,"2020-08-05T06:02:49.810Z"
4913080,"pilot99",10.07001,-0.2801216,-1.11091,649922571,"2020-08-05T06:02:50.820Z"
4913083,"pilot99",10.57519,0.4716577,0.7900866,649922572,"2020-08-05T06:02:51.850Z"
4913086,"pilot99",10.38844,0.3375824,0.2154782,649922573,"2020-08-05T06:02:52.867Z"
4913089,"pilot99",9.662998,0.794875,1.493982,649922574,"2020-08-05T06:02:53.800Z"
4913092,"pilot99",10.31662,-0.3471592,-0.7613561,649922575,"2020-08-05T06:02:54.810Z"
4913095,"pilot99",10.03889,0.2154782,1.343147,649922576,"2020-08-05T06:02:55.767Z"
4913098,"pilot99",9.969456,0.5147533,0.7302315,649922577,"2020-08-05T06:02:56.767Z"
4913101,"pilot99",9.667787,0.5171475,0.5506664,649922578,"2020-08-05T06:02:57.763Z"
4913104,"pilot99",10.12268,-0.4094085,-3.248932,649922579,"2020-08-05T06:02:58.807Z"
4913107,"pilot99",10.24239,0.320823,1.053449,649922580,"2020-08-05T06:02:59.840Z"
4913110,"pilot99",10.45787,-0.01915361,-1.833959,649922581,"2020-08-05T06:03:00.860Z"
4913113,"pilot99",9.536105,1.086968,1.376666,649922582,"2020-08-05T06:03:01.883Z"
4913116,"pilot99",9.91439,-0.5650316,-2.470816,649922583,"2020-08-05T06:03:02.797Z"
4913119,"pilot99",10.96066,0.1149217,3.548207,649922584,"2020-08-05T06:03:03.817Z"
4913121,"pilot99",9.744401,0.8020576,-0.9624691,649922585,"2020-08-05T06:03:04.857Z"
4913126,"pilot99",9.80665,-0.3591303,1.086968,649922586,"2020-08-05T06:03:05.877Z"
4913129,"pilot99",10.43872,0.4165911,-0.8762778,649922587,"2020-08-05T06:03:06.793Z"
4913132,"pilot99",10.01495,0.3615245,0.3902549,649922588,"2020-08-05T06:03:07.813Z"
4913135,"pilot99",10.14663,0.3926491,0.6991069,649922589,"2020-08-05T06:03:08.843Z"
4913138,"pilot99",9.967062,0.4644751,0.1651999,649922590,"2020-08-05T06:03:09.853Z"
4913141,"pilot99",9.73243,-0.3256114,-2.185906,649922591,"2020-08-05T06:03:10.780Z"
4913144,"pilot99",10.64462,-0.1125275,1.06542,649922592,"2020-08-05T06:03:11.800Z"
4913147,"pilot99",10.10832,0.7781156,-0.2825158,649922593,"2020-08-05T06:03:12.830Z"
4913150,"pilot99",10.00058,-0.3519476,-0.5913678,649922594,"2020-08-05T06:03:13.843Z"
4913153,"pilot99",10.46506,-0.4453215,-0.4620809,649922595,"2020-08-05T06:03:14.877Z"
4913156,"pilot99",11.08276,-0.05267244,0.8882488,649922596,"2020-08-05T06:03:15.897Z"
4913159,"pilot99",9.923966,0.1268927,1.78368,649922597,"2020-08-05T06:03:16.820Z"
4913162,"pilot99",9.885659,0.1149217,-1.625663,649922598,"2020-08-05T06:03:17.870Z"
4913165,"pilot99",9.715671,-0.06464344,-1.09415,649922599,"2020-08-05T06:03:18.860Z"
4913168,"pilot99",10.1179,0.1125275,-0.1819593,649922600,"2020-08-05T06:03:19.900Z"
4913171,"pilot99",10.52252,0.4453215,0.9528923,649922601,"2020-08-05T06:03:20.807Z"
4913174,"pilot99",9.349358,0.1604115,-0.794875,649922602,"2020-08-05T06:03:21.837Z"
4913178,"pilot99",10.14423,-0.6871359,-1.323994,649922603,"2020-08-05T06:03:22.860Z"
4913181,"pilot99",10.53209,0.4955997,-0.2202666,649922604,"2020-08-05T06:03:23.883Z"
4913184,"pilot99",9.753978,0.5291186,-1.252167,649922605,"2020-08-05T06:03:24.837Z"
4913187,"pilot99",9.85214,0.8403648,3.519476,649922606,"2020-08-05T06:03:25.770Z"
4913190,"pilot99",10.0317,0.1197101,-1.074997,649922607,"2020-08-05T06:03:26.777Z"
4913193,"pilot99",9.885659,-0.1412579,-0.3782839,649922608,"2020-08-05T06:03:27.870Z"
4913196,"pilot99",9.825804,0.6440403,1.525106,649922609,"2020-08-05T06:03:28.800Z"
4913199,"pilot99",10.47224,-0.1532289,-0.03351882,649922610,"2020-08-05T06:03:29.807Z"
4913202,"pilot99",9.873688,1.043872,1.165976,649922611,"2020-08-05T06:03:30.840Z"
4913205,"pilot99",10.89601,0.1412579,1.857901,649922612,"2020-08-05T06:03:31.873Z"
4913208,"pilot99",10.21606,0.1484405,0.05985504,649922613,"2020-08-05T06:03:32.827Z"
4913211,"pilot99",10.2807,0.344765,-0.8714894,649922614,"2020-08-05T06:03:33.997Z"
4913214,"pilot99",10.5273,0.05027823,0.5363012,649922615,"2020-08-05T06:03:34.827Z"
4913217,"pilot99",10.29507,0.1604115,-1.00317,649922616,"2020-08-05T06:03:35.777Z"
4913220,"pilot99",10.17057,1.005565,0.5123591,649922617,"2020-08-05T06:03:36.950Z"
4913223,"pilot99",10.71645,0.2705448,1.898602,649922618,"2020-08-05T06:03:37.810Z"
4913226,"pilot99",10.35013,0.3256114,0.4764462,649922619,"2020-08-05T06:03:38.827Z"
4913229,"pilot99",10.19691,0.7781156,1.877054,649922620,"2020-08-05T06:03:39.840Z"
4913231,"pilot99",9.797073,0.4070143,0.5123591,649922621,"2020-08-05T06:03:40.877Z"
4913235,"pilot99",10.06762,-0.04070143,-1.642422,649922622,"2020-08-05T06:03:41.877Z"
4913239,"pilot99",9.706094,0.1867477,2.281674,649922623,"2020-08-05T06:03:42.890Z"
4913242,"pilot99",9.909601,0.1388637,0.1819593,649922624,"2020-08-05T06:03:43.860Z"
4913245,"pilot99",10.07001,-0.4453215,1.144428,649922625,"2020-08-05T06:03:44.853Z"
4913248,"pilot99",9.967062,-0.02873042,-2.935291,649922626,"2020-08-05T06:03:45.883Z"
4913251,"pilot99",9.718064,0.3615245,0.5602432,649922627,"2020-08-05T06:03:46.803Z"
4913254,"pilot99",10.46745,-0.02154782,-0.5099649,649922628,"2020-08-05T06:03:47.817Z"
4913257,"pilot99",10.72124,0.4429273,1.134852,649922629,"2020-08-05T06:03:48.843Z"
4913260,"pilot99",10.26634,0.2513912,0.09816227,649922630,"2020-08-05T06:03:49.870Z"
4913263,"pilot99",10.12508,0.5051765,0.5961562,649922631,"2020-08-05T06:03:50.797Z"
4913266,"pilot99",10.37647,0.5075707,1.549049,649922632,"2020-08-05T06:03:51.860Z"
4913269,"pilot99",10.40999,0.4189853,1.426944,649922633,"2020-08-05T06:03:52.860Z"
4913272,"pilot99",9.921572,-0.07900865,0.85473,649922634,"2020-08-05T06:03:53.873Z"
4913275,"pilot99",9.835381,0.4620809,-0.8259995,649922635,"2020-08-05T06:03:54.883Z"
4913279,"pilot99",10.46506,0.1628057,0.1580173,649922636,"2020-08-05T06:03:55.800Z"
4913282,"pilot99",9.957485,-0.4501099,-2.485181,649922637,"2020-08-05T06:03:56.833Z"
4913285,"pilot99",9.662998,0.2226608,-0.4884171,649922638,"2020-08-05T06:03:57.853Z"
4913288,"pilot99",9.830592,0.6464345,1.017536,649922639,"2020-08-05T06:03:58.893Z"
4913291,"pilot99",10.35971,0.6895301,1.733402,649922640,"2020-08-05T06:03:59.807Z"
4913294,"pilot99",9.753978,-0.557849,-1.417367,649922641,"2020-08-05T06:04:00.767Z"
4913297,"pilot99",10.03649,0.8738836,-0.9217676,649922642,"2020-08-05T06:04:01.910Z"
4913300,"pilot99",9.696517,0.2561796,-0.2418144,649922643,"2020-08-05T06:04:02.873Z"
4913303,"pilot99",10.72602,-0.06464344,0.8954314,649922644,"2020-08-05T06:04:03.780Z"
4913306,"pilot99",10.59434,0.004788404,-2.121263,649922645,"2020-08-05T06:04:04.813Z"
4913309,"pilot99",9.979033,0.1053449,1.297657,649922646,"2020-08-05T06:04:05.790Z"
4913311,"pilot99",9.545682,0.4237737,1.189918,649922647,"2020-08-05T06:04:06.853Z"
4913315,"pilot99",10.23282,0.2705448,1.355118,649922648,"2020-08-05T06:04:07.783Z"
4913318,"pilot99",9.957485,-0.296881,-0.8523358,649922649,"2020-08-05T06:04:08.807Z"
4913321,"pilot99",9.337387,0.1077391,-1.256956,649922650,"2020-08-05T06:04:09.843Z"
4913324,"pilot99",9.476251,0.2753332,-1.364695,649922651,"2020-08-05T06:04:10.853Z"
4913327,"pilot99",10.34774,0.1532289,-0.6488287,649922652,"2020-08-05T06:04:11.877Z"
4913331,"pilot99",10.12268,-0.4692635,-2.154782,649922653,"2020-08-05T06:04:12.787Z"
4913334,"pilot99",10.16339,0.4525041,1.357512,649922654,"2020-08-05T06:04:13.883Z"
4913337,"pilot99",10.25437,0.2801216,0.7805098,649922655,"2020-08-05T06:04:14.833Z"
4913340,"pilot99",10.51533,1.070208,2.908955,649922656,"2020-08-05T06:04:15.867Z"
4913343,"pilot99",10.10593,-0.1077391,-0.1412579,649922657,"2020-08-05T06:04:16.787Z"
4913346,"pilot99",9.890448,0.2705448,0.2873042,649922658,"2020-08-05T06:04:17.807Z"
4913349,"pilot99",9.634268,0.3806781,-0.7086837,649922659,"2020-08-05T06:04:18.843Z"
4913352,"pilot99",10.13945,-0.03591302,2.348712,649922660,"2020-08-05T06:04:19.850Z"
4913355,"pilot99",9.758766,-0.4141969,-1.656788,649922661,"2020-08-05T06:04:20.880Z"
4913358,"pilot99",9.579201,0.07661445,0.3902549,649922662,"2020-08-05T06:04:21.803Z"
4913361,"pilot99",9.871294,0.3591303,0.85473,649922663,"2020-08-05T06:04:22.830Z"
4913364,"pilot99",10.39562,-0.05027823,0.5841852,649922664,"2020-08-05T06:04:23.853Z"
4913367,"pilot99",10.0341,0.4333505,-2.56419,649922665,"2020-08-05T06:04:24.873Z"
4913370,"pilot99",9.770737,0.56982,1.211466,649922666,"2020-08-05T06:04:25.773Z"
4913373,"pilot99",10.63026,0.4836287,-0.3615245,649922667,"2020-08-05T06:04:26.813Z"
4913376,"pilot99",10.68532,0.5722142,1.980005,649922668,"2020-08-05T06:04:27.767Z"
4913379,"pilot99",10.45787,0.2226608,0.8212111,649922669,"2020-08-05T06:04:28.890Z"
4913383,"pilot99",10.04607,0.4429273,1.946486,649922670,"2020-08-05T06:04:29.787Z"
4913386,"pilot99",10.02692,0.4141969,0.6392518,649922671,"2020-08-05T06:04:30.803Z"
4913389,"pilot99",10.19212,0.5602432,2.226608,649922672,"2020-08-05T06:04:31.770Z"
4913392,"pilot99",9.634268,-0.5985504,-1.35033,649922673,"2020-08-05T06:04:32.857Z"
4913395,"pilot99",9.684546,0.842759,-0.2513912,649922674,"2020-08-05T06:04:33.890Z"
4913398,"pilot99",10.29986,0.4141969,0.3471592,649922675,"2020-08-05T06:04:34.800Z"
4913401,"pilot99",10.3214,0.4333505,-1.022324,649922676,"2020-08-05T06:04:35.820Z"
4913404,"pilot99",10.17057,0.4884171,0.4237737,649922677,"2020-08-05T06:04:36.850Z"
4913407,"pilot99",9.921572,0.8379706,1.831564,649922678,"2020-08-05T06:04:37.870Z"
4913410,"pilot99",10.57758,0.5506664,0.85473,649922679,"2020-08-05T06:04:38.793Z"
4913413,"pilot99",10.55364,0.2753332,0.9696517,649922680,"2020-08-05T06:04:39.810Z"
4913416,"pilot99",10.23521,0.4213795,2.171541,649922681,"2020-08-05T06:04:40.840Z"
4913419,"pilot99",9.804255,0.06464344,0.7900866,649922682,"2020-08-05T06:04:41.863Z"
4913422,"pilot99",10.26155,0.6799533,-0.6895301,649922683,"2020-08-05T06:04:42.887Z"
4913425,"pilot99",10.24479,-0.4141969,0.9193734,649922684,"2020-08-05T06:04:43.807Z"
4913428,"pilot99",9.993398,0.2106898,-1.771709,649922685,"2020-08-05T06:04:44.780Z"
4913431,"pilot99",9.730036,0.2035071,0.6368576,649922686,"2020-08-05T06:04:45.850Z"
4913435,"pilot99",10.66617,0.7254431,0.794875,649922687,"2020-08-05T06:04:46.890Z"
4913438,"pilot99",10.09395,0.03830723,0.4620809,649922688,"2020-08-05T06:04:47.790Z"
4913440,"pilot99",9.832987,-0.002394202,0.2561796,649922689,"2020-08-05T06:04:48.820Z"
4913444,"pilot99",9.959879,0.9911995,0.5506664,649922690,"2020-08-05T06:04:49.837Z"
4913447,"pilot99",10.70926,-0.03112462,0.7230489,649922691,"2020-08-05T06:04:50.870Z"
4913450,"pilot99",10.489,0.3040636,-0.770933,649922692,"2020-08-05T06:04:51.890Z"
4913453,"pilot99",10.46266,0.1412579,0.9121908,649922693,"2020-08-05T06:04:52.817Z"
4913456,"pilot99",10.23282,0.8619126,1.364695,649922694,"2020-08-05T06:04:53.867Z"
4913459,"pilot99",10.54646,0.3830723,1.328782,649922695,"2020-08-05T06:04:54.773Z"
4913462,"pilot99",9.842564,-0.02633622,-1.16837,649922696,"2020-08-05T06:04:55.780Z"
4913465,"pilot99",9.631873,0.7613561,1.42455,649922697,"2020-08-05T06:04:56.803Z"
4913468,"pilot99",10.06044,-0.02154782,-1.455675,649922698,"2020-08-05T06:04:57.817Z"
4913471,"pilot99",10.26394,0.308852,-0.1484405,649922699,"2020-08-05T06:04:58.850Z"
4913474,"pilot99",9.952697,-0.3184288,-1.546654,649922700,"2020-08-05T06:04:59.880Z"
4913477,"pilot99",9.856929,0.4094085,0.3591303,649922701,"2020-08-05T06:05:00.953Z"
4913480,"pilot99",9.998186,0.009576807,0.8403648,649922702,"2020-08-05T06:05:01.917Z"
4913483,"pilot99",10.81221,-0.4165911,-2.030283,649922703,"2020-08-05T06:05:02.843Z"
4913486,"pilot99",10.12508,0.6153098,0.8762778,649922704,"2020-08-05T06:05:03.863Z"
4913489,"pilot99",9.765948,0.2202666,0.7972692,649922705,"2020-08-05T06:05:04.767Z"
4913493,"pilot99",10.1155,-0.272939,0.1292869,649922706,"2020-08-05T06:05:05.810Z"
4913496,"pilot99",10.31422,-0.1939303,0.7230489,649922707,"2020-08-05T06:05:06.843Z"
4913499,"pilot99",10.20409,0.03351882,0.902614,649922708,"2020-08-05T06:05:07.853Z"
4913502,"pilot99",10.20409,-0.01675941,-0.3495534,649922709,"2020-08-05T06:05:08.887Z"
4913505,"pilot99",10.22564,0.007182605,-0.8331822,649922710,"2020-08-05T06:05:09.810Z"
4913508,"pilot99",10.33098,-0.2825158,0.9576807,649922711,"2020-08-05T06:05:10.830Z"
4913511,"pilot99",10.0317,0.9744401,3.019088,649922712,"2020-08-05T06:05:11.833Z"
4913514,"pilot99",9.648633,0.2466028,-1.678335,649922713,"2020-08-05T06:05:12.863Z"
4913517,"pilot99",9.986216,-0.3040636,0.85473,649922714,"2020-08-05T06:05:13.787Z"
4913520,"pilot99",10.52012,0.9792285,-1.434127,649922715,"2020-08-05T06:05:14.790Z"
4913523,"pilot99",9.782708,0.5075707,-0.07661445,649922716,"2020-08-05T06:05:15.940Z"
4913526,"pilot99",9.763555,-0.6727707,-1.630451,649922717,"2020-08-05T06:05:16.867Z"
4913529,"pilot99",10.67335,0.2106898,1.929727,649922718,"2020-08-05T06:05:17.880Z"
4913532,"pilot99",10.15141,0.6200982,-0.5793968,649922719,"2020-08-05T06:05:18.803Z"
4913535,"pilot99",9.294291,0.3232172,0.1699883,649922720,"2020-08-05T06:05:19.827Z"
4913538,"pilot99",10.51533,-0.3687071,0.605733,649922721,"2020-08-05T06:05:20.853Z"
4913541,"pilot99",10.46984,0.6440403,0.04309563,649922722,"2020-08-05T06:05:21.867Z"
4913544,"pilot99",9.722853,0.03351882,0.01675941,649922723,"2020-08-05T06:05:22.810Z"
4913547,"pilot99",10.22085,0.1364695,0.4979939,649922724,"2020-08-05T06:05:23.837Z"
4913551,"pilot99",10.46266,0.1604115,-1.233014,649922725,"2020-08-05T06:05:24.773Z"
4913554,"pilot99",9.744401,0.1221043,-0.4692635,649922726,"2020-08-05T06:05:25.763Z"
4913557,"pilot99",9.835381,-0.01197101,2.662352,649922727,"2020-08-05T06:05:26.793Z"
4913560,"pilot99",9.710882,0.1604115,-1.297657,649922728,"2020-08-05T06:05:27.807Z"
4913563,"pilot99",9.904813,-0.4477157,-0.6847417,649922729,"2020-08-05T06:05:28.837Z"
4913566,"pilot99",10.0772,1.096544,0.7805098,649922730,"2020-08-05T06:05:29.850Z"
4913569,"pilot99",9.725247,0.806846,0.04070143,649922731,"2020-08-05T06:05:30.887Z"
4913572,"pilot99",9.725247,-0.3639187,-0.4668693,649922732,"2020-08-05T06:05:31.800Z"
4913575,"pilot99",10.3645,0.4932055,1.292869,649922733,"2020-08-05T06:05:32.820Z"
4913578,"pilot99",9.576807,0.770933,-0.2657564,649922734,"2020-08-05T06:05:33.843Z"
4913581,"pilot99",9.507375,-0.2011129,0.3758897,649922735,"2020-08-05T06:05:34.763Z"
4913584,"pilot99",9.998186,0.1077391,0.1867477,649922736,"2020-08-05T06:05:35.837Z"
4913587,"pilot99",10.16099,0.2896984,0.4189853,649922737,"2020-08-05T06:05:36.763Z"
4913590,"pilot99",9.55047,0.5315128,2.367866,649922738,"2020-08-05T06:05:37.830Z"
4913593,"pilot99",10.07001,0.1556231,-0.237026,649922739,"2020-08-05T06:05:38.777Z"
4913596,"pilot99",9.883265,-0.2346318,-1.189918,649922740,"2020-08-05T06:05:39.887Z"
4913599,"pilot99",9.993398,-0.3543419,1.343147,649922741,"2020-08-05T06:05:40.797Z"
4913603,"pilot99",10.68772,0.4644751,1.553837,649922742,"2020-08-05T06:05:41.827Z"
4913606,"pilot99",9.32781,0.4620809,-0.8834604,649922743,"2020-08-05T06:05:42.860Z"
4913609,"pilot99",9.998186,-0.2537854,-1.484405,649922744,"2020-08-05T06:05:43.897Z"
4913612,"pilot99",10.43633,0.6799533,0.1963245,649922745,"2020-08-05T06:05:44.763Z"
4913615,"pilot99",9.904813,0.2705448,-1.070208,649922746,"2020-08-05T06:05:45.767Z"
4913618,"pilot99",10.02692,0.4692635,2.264915,649922747,"2020-08-05T06:05:46.913Z"
4913621,"pilot99",10.15141,0.806846,-1.326388,649922748,"2020-08-05T06:05:47.853Z"
4913624,"pilot99",9.794679,-0.3232172,-0.5195417,649922749,"2020-08-05T06:05:48.790Z"
4913627,"pilot99",10.92235,0.320823,0.7158663,649922750,"2020-08-05T06:05:49.810Z"
4913630,"pilot99",10.17775,0.557849,1.316811,649922751,"2020-08-05T06:05:50.840Z"
4913633,"pilot99",9.52174,-0.2920926,-2.875436,649922752,"2020-08-05T06:05:51.853Z"
4913636,"pilot99",10.49618,-0.28491,-2.075773,649922753,"2020-08-05T06:05:52.937Z"
4913639,"pilot99",10.26634,0.09816227,-0.1292869,649922754,"2020-08-05T06:05:53.797Z"
4913642,"pilot99",10.1155,0.320823,0.2011129,649922755,"2020-08-05T06:05:54.800Z"
4913645,"pilot99",9.82341,0.2274492,-0.03830723,649922756,"2020-08-05T06:05:55.767Z"
4913648,"pilot99",9.792285,-0.2106898,-0.237026,649922757,"2020-08-05T06:05:56.867Z"
4913651,"pilot99",10.58477,-0.5195417,0.344765,649922758,"2020-08-05T06:05:57.787Z"
4913655,"pilot99",10.45069,0.2920926,0.4955997,649922759,"2020-08-05T06:05:58.817Z"
4913658,"pilot99",9.698911,0.1747767,0.5291186,649922760,"2020-08-05T06:05:59.850Z"
4913661,"pilot99",10.2831,0.2178724,0.770933,649922761,"2020-08-05T06:06:00.883Z"
4913664,"pilot99",9.892841,-0.1580173,-0.9217676,649922762,"2020-08-05T06:06:01.803Z"
4913667,"pilot99",10.6111,-0.07661445,1.426944,649922763,"2020-08-05T06:06:02.800Z"
4913670,"pilot99",10.49139,0.2825158,1.503559,649922764,"2020-08-05T06:06:03.830Z"
4913673,"pilot99",9.782708,0.7230489,0.5650316,649922765,"2020-08-05T06:06:04.787Z"
4913676,"pilot99",10.13705,0.01675941,-0.8954314,649922766,"2020-08-05T06:06:05.780Z"
4913679,"pilot99",10.53688,0.7996634,0.4381389,649922767,"2020-08-05T06:06:06.797Z"
4913682,"pilot99",10.17296,0.3663129,-0.7230489,649922768,"2020-08-05T06:06:07.830Z"
4913685,"pilot99",9.574412,0.8092402,1.197101,649922769,"2020-08-05T06:06:08.840Z"
4913688,"pilot99",10.13705,0.5291186,-0.5985504,649922770,"2020-08-05T06:06:09.890Z"
4913691,"pilot99",9.82341,-0.1364695,0.3806781,649922771,"2020-08-05T06:06:10.897Z"
4913694,"pilot99",10.42675,0.1939303,0.9983821,649922772,"2020-08-05T06:06:11.803Z"
4913697,"pilot99",10.02931,0.5961562,2.193089,649922773,"2020-08-05T06:06:12.863Z"
4913700,"pilot99",9.390059,0.1101333,0.6655881,649922774,"2020-08-05T06:06:13.853Z"
4913703,"pilot99",9.955091,0.03591302,0.3495534,649922775,"2020-08-05T06:06:14.887Z"
4913706,"pilot99",9.830592,-0.6081272,-2.0231,649922776,"2020-08-05T06:06:15.810Z"
4913709,"pilot99",10.74997,-0.07182605,2.439692,649922777,"2020-08-05T06:06:16.843Z"
4913712,"pilot99",9.931149,0.3639187,0.521936,649922778,"2020-08-05T06:06:17.860Z"
4913715,"pilot99",9.378088,-0.01197101,0.1077391,649922779,"2020-08-05T06:06:18.863Z"
4913718,"pilot99",9.842564,0.1556231,0.01197101,649922780,"2020-08-05T06:06:19.793Z"
4913722,"pilot99",10.04607,-0.344765,-3.505111,649922781,"2020-08-05T06:06:20.820Z"
4913725,"pilot99",10.76433,0.05506664,1.015141,649922782,"2020-08-05T06:06:21.847Z"
4913728,"pilot99",10.12508,1.252167,-0.09576806,649922783,"2020-08-05T06:06:22.860Z"
4913731,"pilot99",9.797073,-0.08140286,0.03591302,649922784,"2020-08-05T06:06:23.777Z"
4913734,"pilot99",9.998186,-0.1053449,-0.225055,649922785,"2020-08-05T06:06:24.807Z"
4913737,"pilot99",10.54167,-0.581791,-0.5027823,649922786,"2020-08-05T06:06:25.843Z"
4913740,"pilot99",10.45308,0.4979939,1.288081,649922787,"2020-08-05T06:06:26.850Z"
